frame nummer,LabelName,XMin,XMax,YMin,YMax
1061,pimg,314,487,334,574
1061,pimg,986,1192,222,508
1061,pimg,1220,1438,217,514
1061,p2,516,1048,240,1080
1061,pimg,159,309,321,570
1061,pimg,507,678,328,567
1062,pimg,781,972,190,500
1062,p1,1536,1882,264,995
1062,pimg,315,487,334,574
1062,pimg,986,1192,222,508
1062,pimg,1220,1438,217,514
1062,p2,511,1048,240,1080
1062,pimg,160,310,322,570
1062,pimg,508,678,328,567
1063,pimg,781,972,190,500
1063,p1,1541,1886,264,995
1063,pimg,316,488,334,574
1063,pimg,986,1192,222,508
1063,pimg,1220,1438,217,514
1063,p2,521,1058,240,1080
1063,pimg,161,311,322,570
1063,pimg,509,679,328,567
1064,pimg,781,972,190,500
1064,p1,1546,1890,265,996
1064,pimg,317,489,334,574
1064,pimg,986,1192,222,508
1064,pimg,1221,1438,217,514
1064,p2,531,1068,240,1080
1064,pimg,162,312,322,571
1064,pimg,509,680,328,567
1065,pimg,781,972,190,500
1065,p1,1551,1893,265,996
1065,pimg,318,490,335,574
1065,pimg,986,1192,222,508
1065,pimg,1221,1438,217,514
1065,p2,541,1078,241,1080
1065,pimg,163,313,323,571
1065,pimg,510,681,328,567
1066,pimg,781,973,190,500
1066,p1,1556,1897,265,996
1066,pimg,318,491,335,575
1066,pimg,986,1192,222,508
1066,pimg,1221,1439,217,514
1066,p2,551,1088,241,1080
1066,pimg,164,314,323,571
1066,pimg,511,682,328,567
1067,pimg,781,973,190,500
1067,p1,1560,1901,266,997
1067,pimg,319,491,335,575
1067,pimg,986,1192,222,508
1067,pimg,1221,1439,217,514
1067,p2,561,1098,241,1080
1067,pimg,165,315,323,572
1067,pimg,512,682,328,567
1068,pimg,781,973,190,500
1068,p1,1565,1905,266,997
1068,pimg,320,492,335,575
1068,pimg,986,1192,222,508
1068,pimg,1221,1439,217,514
1068,p2,571,1108,242,1080
1068,pimg,166,315,324,572
1068,pimg,513,683,328,567
1069,pimg,782,973,190,500
1069,p1,1570,1908,266,997
1069,pimg,321,493,335,575
1069,pimg,986,1193,222,508
1069,pimg,1221,1439,217,514
1069,p2,581,1118,242,1080
1069,pimg,167,316,324,572
1069,pimg,513,684,328,567
1070,pimg,782,973,190,500
1070,p1,1575,1912,267,998
1070,pimg,322,494,335,575
1070,pimg,987,1193,222,508
1070,pimg,1222,1439,217,514
1070,p2,591,1128,242,1080
1070,pimg,168,317,324,573
1070,pimg,514,685,328,567
1071,pimg,782,973,189,500
1071,p1,1580,1916,267,998
1071,pimg,322,495,336,575
1071,pimg,987,1193,222,508
1071,pimg,1222,1439,217,514
1071,p2,601,1138,243,1080
1071,pimg,169,318,325,573
1071,pimg,515,686,328,567
1072,pimg,782,973,189,500
1072,p1,1585,1920,267,998
1072,pimg,323,495,336,575
1072,pimg,987,1193,222,508
1072,pimg,1222,1440,217,514
1072,p2,610,1147,243,1080
1072,pimg,170,319,325,573
1072,pimg,516,686,328,567
1073,pimg,782,973,189,499
1073,p1,1587,1920,267,998
1073,pimg,323,495,336,575
1073,pimg,987,1193,222,508
1073,pimg,1222,1440,217,514
1073,p2,622,1147,241,1080
1073,pimg,170,319,325,573
1073,pimg,516,686,328,567
1074,pimg,782,973,189,499
1074,p1,1590,1920,267,998
1074,pimg,323,495,335,575
1074,pimg,987,1193,222,508
1074,pimg,1222,1440,217,514
1074,p2,633,1147,240,1080
1074,pimg,170,319,325,573
1074,pimg,516,686,328,567
1075,pimg,782,973,189,499
1075,p1,1592,1920,267,998
1075,pimg,323,495,335,575
1075,pimg,987,1193,222,509
1075,pimg,1222,1440,217,514
1075,p2,644,1147,238,1080
1075,pimg,170,319,324,573
1075,pimg,516,686,328,567
1076,pimg,782,973,189,499
1076,p1,1595,1920,267,998
1076,pimg,323,495,335,575
1076,pimg,987,1193,222,509
1076,pimg,1222,1440,217,514
1076,p2,655,1147,236,1080
1076,pimg,170,319,324,573
1076,pimg,516,686,328,567
1077,pimg,782,973,189,499
1077,p1,1597,1920,267,998
1077,pimg,323,495,335,575
1077,pimg,987,1193,222,509
1077,pimg,1223,1440,217,514
1077,p2,666,1147,234,1080
1077,pimg,170,319,324,572
1077,pimg,516,686,328,567
1078,pimg,782,974,189,499
1078,p1,1600,1920,267,998
1078,pimg,323,495,335,575
1078,pimg,987,1193,222,509
1078,pimg,1223,1441,217,514
1078,p2,677,1147,232,1080
1078,pimg,170,319,324,572
1078,pimg,516,686,328,566
1079,pimg,782,974,189,499
1079,p1,1602,1920,267,998
1079,pimg,323,495,335,575
1079,pimg,987,1193,222,509
1079,pimg,1223,1441,217,514
1079,p2,688,1147,231,1080
1079,pimg,170,319,324,572
1079,pimg,516,686,328,566
1080,pimg,782,974,189,499
1080,p1,1605,1920,267,998
1080,pimg,323,495,335,574
1080,pimg,987,1193,222,509
1080,pimg,1223,1441,217,514
1080,p2,699,1147,229,1080
1080,pimg,170,319,323,572
1080,pimg,516,686,328,566
1081,pimg,783,974,189,499
1081,p1,1607,1920,267,998
1081,pimg,323,495,335,574
1081,pimg,987,1194,222,509
1081,pimg,1223,1441,217,514
1081,p2,710,1147,227,1080
1081,pimg,170,319,323,572
1081,pimg,516,686,327,566
1082,pimg,783,974,189,499
1082,p1,1610,1920,267,997
1082,pimg,323,495,334,574
1082,pimg,988,1194,223,509
1082,pimg,1223,1441,217,514
1082,p2,721,1147,225,1080
1082,pimg,170,319,323,571
1082,pimg,516,686,327,566
1083,pimg,783,974,189,499
1083,p1,1613,1920,266,997
1083,pimg,323,495,334,574
1083,pimg,988,1194,223,509
1083,pimg,1223,1441,217,514
1083,p2,721,1150,225,1080
1083,pimg,170,319,323,571
1083,pimg,516,686,327,566
1084,pimg,783,974,189,499
1084,p1,1615,1920,266,997
1084,pimg,323,495,334,574
1084,pimg,988,1194,223,509
1084,pimg,1224,1441,217,514
1084,p2,721,1152,225,1080
1084,pimg,170,319,323,571
1084,pimg,516,686,327,566
1085,pimg,783,974,189,499
1085,p1,1618,1920,266,997
1085,pimg,323,495,334,574
1085,pimg,988,1194,223,509
1085,pimg,1224,1442,217,514
1085,p2,721,1155,225,1080
1085,pimg,170,319,322,571
1085,pimg,516,686,327,566
1086,pimg,783,974,189,499
1086,p1,1620,1920,266,997
1086,pimg,323,495,334,574
1086,pimg,988,1194,223,509
1086,pimg,1224,1442,217,514
1086,p2,721,1157,225,1080
1086,pimg,170,319,322,571
1086,pimg,516,686,327,566
1087,pimg,783,974,189,499
1087,p1,1623,1920,266,997
1087,pimg,323,495,334,573
1087,pimg,988,1194,223,509
1087,pimg,1224,1442,217,514
1087,p2,721,1160,225,1080
1087,pimg,170,319,322,570
1087,pimg,516,686,327,566
1088,pimg,783,974,189,499
1088,p1,1625,1920,266,997
1088,pimg,323,495,334,573
1088,pimg,988,1194,223,509
1088,pimg,1224,1442,217,514
1088,p2,721,1162,225,1080
1088,pimg,170,319,322,570
1088,pimg,516,686,327,566
1089,pimg,783,974,189,499
1089,p1,1628,1920,266,997
1089,pimg,323,495,333,573
1089,pimg,988,1194,223,509
1089,pimg,1224,1442,217,514
1089,p2,721,1164,225,1080
1089,pimg,170,319,322,570
1089,pimg,516,686,327,566
1090,pimg,783,975,189,499
1090,p1,1630,1920,266,997
1090,pimg,323,495,333,573
1090,pimg,988,1194,223,509
1090,pimg,1224,1442,217,514
1090,p2,721,1167,225,1080
1090,pimg,170,319,321,570
1090,pimg,516,686,327,565
1091,pimg,783,975,188,499
1091,p1,1633,1920,266,997
1091,pimg,323,495,333,573
1091,pimg,988,1194,223,509
1091,pimg,1225,1442,217,514
1091,p2,721,1169,225,1080
1091,pimg,170,319,321,570
1091,pimg,516,686,327,565
1092,pimg,783,975,188,499
1092,p1,1635,1920,266,997
1092,pimg,323,495,333,573
1092,pimg,988,1194,223,509
1092,pimg,1225,1443,217,514
1092,p2,721,1172,225,1080
1092,pimg,170,319,321,569
1092,pimg,516,686,327,565
1093,pimg,784,975,188,498
1093,p1,1634,1920,266,997
1093,pimg,323,495,333,573
1093,pimg,988,1194,223,509
1093,pimg,1225,1443,217,514
1093,p2,721,1174,225,1080
1093,pimg,170,319,321,569
1093,pimg,516,686,326,565
1094,pimg,784,975,188,498
1094,p1,1633,1920,266,997
1094,pimg,323,495,333,572
1094,pimg,988,1195,223,509
1094,pimg,1225,1443,217,514
1094,p2,721,1177,225,1080
1094,pimg,170,319,321,569
1094,pimg,516,686,326,565
1095,pimg,784,975,188,498
1095,p1,1632,1920,266,997
1095,pimg,323,495,333,572
1095,pimg,989,1195,223,509
1095,pimg,1225,1443,217,514
1095,p2,721,1179,225,1080
1095,pimg,170,319,320,569
1095,pimg,516,686,326,565
1096,pimg,784,975,188,498
1096,p1,1631,1920,266,997
1096,pimg,323,495,332,572
1096,pimg,989,1195,223,509
1096,pimg,1225,1443,217,514
1096,p2,721,1181,225,1080
1096,pimg,170,319,320,569
1096,pimg,516,686,326,565
1097,pimg,784,975,188,498
1097,p1,1630,1920,266,997
1097,pimg,323,495,332,572
1097,pimg,989,1195,223,509
1097,pimg,1226,1443,217,514
1097,p2,721,1184,225,1080
1097,pimg,170,319,320,568
1097,pimg,516,686,326,565
1098,pimg,784,975,188,498
1098,p1,1629,1920,266,997
1098,pimg,323,495,332,572
1098,pimg,989,1195,223,509
1098,pimg,1226,1443,217,514
1098,p2,721,1186,225,1080
1098,pimg,170,319,320,568
1098,pimg,516,686,326,565
1099,pimg,784,975,188,498
1099,p1,1628,1920,266,997
1099,pimg,323,495,332,572
1099,pimg,989,1195,223,509
1099,pimg,1226,1444,216,514
1099,p2,721,1189,225,1080
1099,pimg,170,319,320,568
1099,pimg,516,686,326,565
1100,pimg,784,975,188,498
1100,p1,1627,1920,266,997
1100,pimg,323,495,332,572
1100,pimg,989,1195,223,509
1100,pimg,1226,1444,216,514
1100,p2,721,1191,225,1080
1100,pimg,170,319,319,568
1100,pimg,516,686,326,565
1101,pimg,784,975,188,498
1101,p1,1626,1920,266,997
1101,pimg,323,495,332,572
1101,pimg,989,1195,223,510
1101,pimg,1226,1444,216,514
1101,p2,721,1194,225,1080
1101,pimg,170,319,319,568
1101,pimg,516,686,326,565
1102,pimg,784,976,188,498
1102,p1,1625,1920,266,997
1102,pimg,323,495,332,571
1102,pimg,989,1195,223,510
1102,pimg,1226,1444,216,514
1102,p2,721,1196,225,1080
1102,pimg,170,319,319,567
1102,pimg,516,686,326,564
1103,pimg,784,976,188,498
1103,p1,1624,1920,266,997
1103,pimg,323,495,332,571
1103,pimg,989,1195,223,510
1103,pimg,1226,1444,216,514
1103,p2,717,1192,225,1080
1103,pimg,170,319,319,567
1103,pimg,516,686,326,564
1104,pimg,784,976,188,498
1104,p1,1623,1920,266,997
1104,pimg,323,495,331,571
1104,pimg,989,1195,223,510
1104,pimg,1227,1444,216,514
1104,p2,713,1189,226,1080
1104,pimg,170,319,319,567
1104,pimg,516,686,326,564
1105,pimg,785,976,188,498
1105,p1,1622,1920,266,997
1105,pimg,323,495,331,571
1105,pimg,989,1195,223,510
1105,pimg,1227,1444,216,514
1105,p2,710,1185,226,1080
1105,pimg,170,319,318,567
1105,pimg,516,686,325,564
1106,pimg,785,976,188,498
1106,p1,1621,1920,266,997
1106,pimg,323,495,331,571
1106,pimg,989,1195,223,510
1106,pimg,1227,1445,216,514
1106,p2,706,1181,226,1080
1106,pimg,170,319,318,567
1106,pimg,516,686,325,564
1107,pimg,785,976,188,498
1107,p1,1620,1920,267,997
1107,pimg,323,495,331,571
1107,pimg,989,1196,223,510
1107,pimg,1227,1445,216,514
1107,p2,702,1177,226,1080
1107,pimg,170,319,318,566
1107,pimg,516,686,325,564
1108,pimg,785,976,188,498
1108,p1,1619,1920,267,998
1108,pimg,323,495,331,571
1108,pimg,989,1196,223,510
1108,pimg,1227,1445,216,514
1108,p2,698,1174,226,1080
1108,pimg,170,319,318,566
1108,pimg,516,686,325,564
1109,pimg,785,976,188,498
1109,p1,1618,1920,267,998
1109,pimg,323,495,331,570
1109,pimg,990,1196,224,510
1109,pimg,1227,1445,216,514
1109,p2,695,1170,226,1080
1109,pimg,170,319,318,566
1109,pimg,516,686,325,564
1110,pimg,785,976,188,498
1110,p1,1617,1920,267,998
1110,pimg,323,495,331,570
1110,pimg,990,1196,224,510
1110,pimg,1227,1445,216,514
1110,p2,691,1166,227,1080
1110,pimg,170,319,317,566
1110,pimg,516,686,325,564
1111,pimg,785,976,187,498
1111,p1,1616,1920,267,998
1111,pimg,323,495,330,570
1111,pimg,990,1196,224,510
1111,pimg,1228,1445,216,514
1111,p2,687,1162,227,1080
1111,pimg,170,319,317,566
1111,pimg,516,686,325,564
1112,pimg,785,976,187,498
1112,p1,1615,1920,267,998
1112,pimg,323,495,330,570
1112,pimg,990,1196,224,510
1112,pimg,1228,1446,216,514
1112,p2,684,1159,227,1080
1112,pimg,170,319,317,565
1112,pimg,516,686,325,564
1113,pimg,785,976,187,497
1113,p1,1614,1920,267,998
1113,pimg,323,495,330,570
1113,pimg,990,1196,224,510
1113,pimg,1228,1446,216,514
1113,p2,683,1158,227,1080
1113,pimg,170,319,317,565
1113,pimg,516,686,325,564
1114,pimg,785,977,187,497
1114,p1,1613,1920,267,998
1114,pimg,323,495,330,570
1114,pimg,990,1196,224,510
1114,pimg,1228,1446,216,514
1114,p2,682,1157,227,1080
1114,pimg,170,319,317,565
1114,pimg,516,686,325,563
1115,pimg,785,977,187,497
1115,p1,1612,1920,267,998
1115,pimg,323,495,330,570
1115,pimg,990,1196,224,510
1115,pimg,1228,1446,216,514
1115,p2,681,1156,227,1080
1115,pimg,170,319,316,565
1115,pimg,516,686,325,563
1116,pimg,785,977,187,497
1116,p1,1610,1920,267,998
1116,pimg,323,495,330,570
1116,pimg,990,1196,224,510
1116,pimg,1228,1446,216,514
1116,p2,680,1155,227,1080
1116,pimg,170,319,316,565
1116,pimg,516,686,325,563
1117,pimg,786,977,187,497
1117,p1,1609,1920,267,998
1117,pimg,323,495,330,569
1117,pimg,990,1196,224,510
1117,pimg,1228,1446,216,514
1117,p2,679,1154,227,1080
1117,pimg,170,319,316,564
1117,pimg,516,686,325,563
1118,pimg,786,977,187,497
1118,p1,1608,1920,267,998
1118,pimg,323,495,329,569
1118,pimg,990,1196,224,510
1118,pimg,1229,1446,216,514
1118,p2,678,1153,227,1080
1118,pimg,170,319,316,564
1118,pimg,516,686,324,563
1119,pimg,786,977,187,497
1119,p1,1607,1920,267,998
1119,pimg,323,495,329,569
1119,pimg,990,1196,224,510
1119,pimg,1229,1447,216,514
1119,p2,677,1152,227,1080
1119,pimg,170,319,316,564
1119,pimg,516,686,324,563
1120,pimg,786,977,187,497
1120,p1,1606,1920,267,998
1120,pimg,323,495,329,569
1120,pimg,990,1196,224,510
1120,pimg,1229,1447,216,514
1120,p2,676,1151,227,1080
1120,pimg,170,319,315,564
1120,pimg,516,686,324,563
1121,pimg,786,977,187,497
1121,p1,1605,1920,267,998
1121,pimg,323,495,329,569
1121,pimg,990,1197,224,510
1121,pimg,1229,1447,216,514
1121,p2,675,1150,227,1080
1121,pimg,170,319,315,564
1121,pimg,516,686,324,563
1122,pimg,786,977,187,497
1122,p1,1604,1920,267,998
1122,pimg,323,495,329,569
1122,pimg,991,1197,224,510
1122,pimg,1229,1447,216,514
1122,p2,674,1149,227,1080
1122,pimg,170,319,315,563
1122,pimg,516,686,324,563
1123,pimg,786,977,187,497
1123,p1,1597,1920,267,1004
1123,pimg,323,495,329,569
1123,pimg,991,1197,224,510
1123,pimg,1229,1447,216,514
1123,p2,673,1148,227,1080
1123,pimg,170,319,315,563
1123,pimg,516,686,324,563
1124,pimg,786,977,187,497
1124,p1,1590,1920,267,1010
1124,pimg,323,495,329,568
1124,pimg,991,1197,224,510
1124,pimg,1230,1447,216,514
1124,p2,672,1147,227,1080
1124,pimg,170,319,315,563
1124,pimg,516,686,324,563
1125,pimg,786,977,187,497
1125,p1,1583,1920,267,1016
1125,pimg,323,495,329,568
1125,pimg,991,1197,224,510
1125,pimg,1230,1447,216,514
1125,p2,671,1146,227,1080
1125,pimg,170,319,314,563
1125,pimg,516,686,324,563
1126,pimg,786,978,187,497
1126,p1,1576,1920,267,1022
1126,pimg,323,495,328,568
1126,pimg,991,1197,224,510
1126,pimg,1230,1448,216,514
1126,p2,670,1145,227,1080
1126,pimg,170,319,314,563
1126,pimg,516,686,324,563
1127,pimg,786,978,187,497
1127,p1,1569,1920,267,1028
1127,pimg,323,495,328,568
1127,pimg,991,1197,224,510
1127,pimg,1230,1448,216,514
1127,p2,669,1144,227,1080
1127,pimg,170,319,314,562
1127,pimg,516,686,324,562
1128,pimg,786,978,187,497
1128,p1,1562,1920,267,1033
1128,pimg,323,495,328,568
1128,pimg,991,1197,224,511
1128,pimg,1230,1448,216,514
1128,p2,668,1143,227,1080
1128,pimg,170,319,314,562
1128,pimg,516,686,324,562
1129,pimg,787,978,187,497
1129,p1,1555,1920,267,1039
1129,pimg,323,495,328,568
1129,pimg,991,1197,224,511
1129,pimg,1230,1448,216,514
1129,p2,667,1142,227,1080
1129,pimg,170,319,314,562
1129,pimg,516,686,324,562
1130,pimg,787,978,187,497
1130,p1,1548,1920,267,1045
1130,pimg,323,495,328,568
1130,pimg,991,1197,224,511
1130,pimg,1230,1448,216,514
1130,p2,666,1141,227,1080
1130,pimg,170,319,313,562
1130,pimg,516,686,323,562
1131,pimg,787,978,186,497
1131,p1,1541,1920,267,1051
1131,pimg,323,495,328,567
1131,pimg,991,1197,224,511
1131,pimg,1231,1448,216,514
1131,p2,665,1140,227,1080
1131,pimg,170,319,313,562
1131,pimg,516,686,323,562
1132,pimg,787,978,186,497
1132,p1,1535,1920,267,1057
1132,pimg,323,495,328,567
1132,pimg,991,1197,224,511
1132,pimg,1231,1448,216,514
1132,p2,664,1139,227,1080
1132,pimg,170,319,313,561
1132,pimg,516,686,323,562
1133,pimg,787,978,186,496
1133,p1,1528,1913,269,1058
1133,pimg,323,495,327,567
1133,pimg,991,1197,224,511
1133,pimg,1231,1449,216,514
1133,p2,664,1143,227,1080
1133,pimg,170,319,313,561
1133,pimg,516,686,323,562
1134,pimg,787,978,186,496
1134,p1,1521,1906,271,1060
1134,pimg,323,495,327,567
1134,pimg,991,1198,224,511
1134,pimg,1231,1449,216,513
1134,p2,664,1147,227,1080
1134,pimg,170,319,313,561
1134,pimg,516,686,323,562
1135,pimg,787,978,186,496
1135,p1,1514,1899,272,1062
1135,pimg,323,495,327,567
1135,pimg,992,1198,224,511
1135,pimg,1231,1449,216,513
1135,p2,664,1150,227,1080
1135,pimg,170,319,312,561
1135,pimg,516,686,323,562
1136,pimg,787,978,186,496
1136,p1,1507,1892,274,1063
1136,pimg,323,495,327,567
1136,pimg,992,1198,225,511
1136,pimg,1231,1449,216,513
1136,p2,664,1154,227,1080
1136,pimg,170,319,312,561
1136,pimg,516,686,323,562
1137,pimg,787,978,186,496
1137,p1,1500,1885,275,1065
1137,pimg,323,495,327,567
1137,pimg,992,1198,225,511
1137,pimg,1231,1449,216,513
1137,p2,664,1158,227,1080
1137,pimg,170,319,312,561
1137,pimg,516,686,323,562
1138,pimg,787,979,186,496
1138,p1,1493,1878,277,1067
1138,pimg,323,495,327,567
1138,pimg,992,1198,225,511
1138,pimg,1232,1449,216,513
1138,p2,664,1162,227,1080
1138,pimg,170,319,312,560
1138,pimg,516,686,323,562
1139,pimg,787,979,186,496
1139,p1,1486,1871,279,1068
1139,pimg,323,495,327,566
1139,pimg,992,1198,225,511
1139,pimg,1232,1450,216,513
1139,p2,664,1165,227,1080
1139,pimg,170,319,312,560
1139,pimg,516,686,323,561
1140,pimg,787,979,186,496
1140,p1,1479,1864,280,1070
1140,pimg,323,495,327,566
1140,pimg,992,1198,225,511
1140,pimg,1232,1450,216,513
1140,p2,664,1169,227,1080
1140,pimg,170,319,311,560
1140,pimg,516,686,323,561
1141,pimg,788,979,186,496
1141,p1,1472,1857,282,1071
1141,pimg,323,495,326,566
1141,pimg,992,1198,225,511
1141,pimg,1232,1450,216,513
1141,p2,664,1173,227,1080
1141,pimg,170,319,311,560
1141,pimg,516,686,323,561
1142,pimg,788,979,186,496
1142,p1,1465,1850,284,1073
1142,pimg,323,495,326,566
1142,pimg,992,1198,225,511
1142,pimg,1232,1450,216,513
1142,p2,664,1177,227,1080
1142,pimg,170,319,311,560
1142,pimg,516,686,322,561
1143,pimg,788,979,186,496
1143,p1,1453,1843,282,1074
1143,pimg,323,495,326,566
1143,pimg,992,1198,225,511
1143,pimg,1232,1450,216,513
1143,p2,664,1177,242,1080
1143,pimg,170,319,311,559
1143,pimg,516,686,322,561
1144,pimg,788,979,186,496
1144,p1,1442,1836,280,1074
1144,pimg,323,495,326,566
1144,pimg,992,1198,225,511
1144,pimg,1232,1450,216,513
1144,p2,664,1177,258,1080
1144,pimg,170,319,311,559
1144,pimg,516,686,322,561
1145,pimg,788,979,186,496
1145,p1,1430,1829,278,1075
1145,pimg,323,495,326,566
1145,pimg,992,1198,225,511
1145,pimg,1233,1450,216,513
1145,p2,664,1177,273,1080
1145,pimg,170,319,310,559
1145,pimg,516,686,322,561
1146,pimg,788,979,186,496
1146,p1,1419,1822,276,1076
1146,pimg,323,495,326,565
1146,pimg,992,1198,225,511
1146,pimg,1233,1451,216,513
1146,p2,664,1177,289,1080
1146,pimg,170,319,310,559
1146,pimg,516,686,322,561
1147,pimg,788,979,186,496
1147,p1,1407,1815,274,1076
1147,pimg,323,495,326,565
1147,pimg,992,1199,225,511
1147,pimg,1233,1451,216,513
1147,p2,664,1177,304,1080
1147,pimg,170,319,310,559
1147,pimg,516,686,322,561
1148,pimg,788,979,186,496
1148,p1,1395,1808,272,1077
1148,pimg,323,495,325,565
1148,pimg,992,1199,225,511
1148,pimg,1233,1451,216,513
1148,p2,664,1177,319,1080
1148,pimg,170,319,310,558
1148,pimg,516,686,322,561
1149,pimg,788,979,186,496
1149,p1,1384,1801,270,1078
1149,pimg,323,495,325,565
1149,pimg,993,1199,225,511
1149,pimg,1233,1451,216,513
1149,p2,664,1177,335,1080
1149,pimg,170,319,310,558
1149,pimg,516,686,322,561
1150,pimg,788,980,186,496
1150,p1,1372,1794,268,1078
1150,pimg,323,495,325,565
1150,pimg,993,1199,225,511
1150,pimg,1233,1451,216,513
1150,p2,664,1177,350,1080
1150,pimg,170,319,309,558
1150,pimg,516,686,322,561
1151,pimg,788,980,185,496
1151,p1,1361,1787,266,1079
1151,pimg,323,495,325,565
1151,pimg,993,1199,225,511
1151,pimg,1233,1451,216,513
1151,p2,664,1177,366,1080
1151,pimg,170,319,309,558
1151,pimg,516,686,322,560
1152,pimg,788,980,185,496
1152,p1,1349,1780,264,1080
1152,pimg,323,495,325,565
1152,pimg,993,1199,225,511
1152,pimg,1234,1451,216,513
1152,p2,664,1177,381,1080
1152,pimg,170,319,309,558
1152,pimg,516,686,322,560
1153,pimg,789,980,185,495
1153,p1,1342,1773,263,1079
1153,pimg,323,495,325,565
1153,pimg,993,1199,225,511
1153,pimg,1234,1452,216,513
1153,p2,667,1180,385,1080
1153,pimg,170,319,309,557
1153,pimg,516,686,322,560
1154,pimg,789,980,185,495
1154,p1,1335,1766,262,1078
1154,pimg,323,495,325,564
1154,pimg,993,1199,225,512
1154,pimg,1234,1452,216,513
1154,p2,671,1183,388,1080
1154,pimg,170,319,309,557
1154,pimg,516,686,322,560
1155,pimg,789,980,185,495
1155,p1,1328,1759,261,1077
1155,pimg,323,495,324,564
1155,pimg,993,1199,225,512
1155,pimg,1234,1452,216,513
1155,p2,674,1187,392,1080
1155,pimg,170,319,308,557
1155,pimg,516,686,321,560
1156,pimg,789,980,185,495
1156,p1,1321,1752,260,1076
1156,pimg,323,495,324,564
1156,pimg,993,1199,225,512
1156,pimg,1234,1452,216,513
1156,p2,678,1190,395,1080
1156,pimg,170,319,308,557
1156,pimg,516,686,321,560
1157,pimg,789,980,185,495
1157,p1,1314,1745,259,1075
1157,pimg,323,495,324,564
1157,pimg,993,1199,225,512
1157,pimg,1234,1452,216,513
1157,p2,681,1194,399,1080
1157,pimg,170,319,308,557
1157,pimg,516,686,321,560
1158,pimg,789,980,185,495
1158,p1,1307,1738,258,1074
1158,pimg,323,495,324,564
1158,pimg,993,1199,225,512
1158,pimg,1235,1452,216,513
1158,p2,685,1197,403,1080
1158,pimg,170,319,308,556
1158,pimg,516,686,321,560
1159,pimg,789,980,185,495
1159,p1,1300,1731,257,1073
1159,pimg,323,495,324,564
1159,pimg,993,1199,225,512
1159,pimg,1235,1452,216,513
1159,p2,688,1200,406,1080
1159,pimg,170,319,308,556
1159,pimg,516,686,321,560
1160,pimg,789,980,185,495
1160,p1,1293,1724,256,1072
1160,pimg,323,495,324,564
1160,pimg,993,1199,225,512
1160,pimg,1235,1453,216,513
1160,p2,691,1204,410,1080
1160,pimg,170,319,307,556
1160,pimg,516,686,321,560
1161,pimg,789,980,185,495
1161,p1,1287,1717,255,1071
1161,pimg,323,495,324,563
1161,pimg,993,1200,225,512
1161,pimg,1235,1453,216,513
1161,p2,695,1207,413,1080
1161,pimg,170,319,307,556
1161,pimg,516,686,321,560
1162,pimg,789,981,185,495
1162,p1,1280,1710,254,1070
1162,pimg,323,495,324,563
1162,pimg,994,1200,225,512
1162,pimg,1235,1453,216,513
1162,p2,698,1211,417,1080
1162,pimg,170,319,307,556
1162,pimg,516,686,321,560
1163,pimg,789,981,185,495
1163,p1,1268,1698,256,1071
1163,pimg,323,495,323,563
1163,pimg,994,1200,226,512
1163,pimg,1235,1453,216,513
1163,p2,698,1211,409,1080
1163,pimg,170,319,307,555
1163,pimg,516,686,321,560
1164,pimg,789,981,185,495
1164,p1,1256,1687,258,1072
1164,pimg,323,495,323,563
1164,pimg,994,1200,226,512
1164,pimg,1235,1453,216,513
1164,p2,698,1211,402,1080
1164,pimg,170,319,307,555
1164,pimg,516,686,321,559
1165,pimg,790,981,185,495
1165,p1,1245,1675,260,1073
1165,pimg,323,495,323,563
1165,pimg,994,1200,226,512
1165,pimg,1236,1453,216,513
1165,p2,698,1211,395,1080
1165,pimg,170,319,306,555
1165,pimg,516,686,321,559
1166,pimg,790,981,185,495
1166,p1,1233,1664,261,1074
1166,pimg,323,495,323,563
1166,pimg,994,1200,226,512
1166,pimg,1236,1454,216,513
1166,p2,698,1211,388,1080
1166,pimg,170,319,306,555
1166,pimg,516,686,321,559
1167,pimg,790,981,185,495
1167,p1,1222,1652,263,1075
1167,pimg,323,495,323,563
1167,pimg,994,1200,226,512
1167,pimg,1236,1454,215,513
1167,p2,698,1211,380,1080
1167,pimg,170,319,306,555
1167,pimg,516,686,320,559
1168,pimg,790,981,185,495
1168,p1,1210,1641,265,1076
1168,pimg,323,495,323,562
1168,pimg,994,1200,226,512
1168,pimg,1236,1454,215,513
1168,p2,698,1211,373,1080
1168,pimg,170,319,306,554
1168,pimg,516,686,320,559
1169,pimg,790,981,185,495
1169,p1,1199,1629,267,1077
1169,pimg,323,495,323,562
1169,pimg,994,1200,226,512
1169,pimg,1236,1454,215,513
1169,p2,698,1211,366,1080
1169,pimg,170,319,306,554
1169,pimg,516,686,320,559
1170,pimg,790,981,185,495
1170,p1,1187,1618,269,1078
1170,pimg,323,495,322,562
1170,pimg,994,1200,226,512
1170,pimg,1236,1454,215,513
1170,p2,698,1211,358,1080
1170,pimg,170,319,305,554
1170,pimg,516,686,320,559
1171,pimg,790,981,184,495
1171,p1,1176,1606,270,1079
1171,pimg,323,495,322,562
1171,pimg,994,1200,226,512
1171,pimg,1236,1454,215,513
1171,p2,698,1211,351,1080
1171,pimg,170,319,305,554
1171,pimg,516,686,320,559
1172,pimg,790,981,184,495
1172,p1,1164,1595,272,1080
1172,pimg,323,495,322,562
1172,pimg,994,1200,226,512
1172,pimg,1237,1454,215,513
