frame nummer,LabelName,XMin,XMax,YMin,YMax
1225,pimg,795,986,182,492
1225,p1,621,1052,270,1080
1225,pimg,323,495,315,555
1225,pimg,1000,1206,222,508
1225,pimg,1228,1445,210,508
1225,p2,581,1093,227,1080
1225,pimg,170,319,295,543
1225,pimg,516,686,316,554
1226,pimg,795,986,182,492
1226,p1,609,1040,269,1080
1226,pimg,323,495,315,555
1226,pimg,1000,1207,221,508
1226,pimg,1228,1446,210,508
1226,p2,572,1085,227,1080
1226,pimg,170,319,294,543
1226,pimg,516,686,316,554
1227,pimg,795,986,182,492
1227,p1,597,1028,268,1080
1227,pimg,323,495,315,554
1227,pimg,1001,1207,221,507
1227,pimg,1228,1446,210,507
1227,p2,564,1077,227,1080
1227,pimg,170,319,294,543
1227,pimg,516,686,316,554
1228,pimg,795,986,182,492
1228,p1,585,1016,267,1080
1228,pimg,323,495,315,554
1228,pimg,1001,1207,221,507
1228,pimg,1228,1446,210,507
1228,p2,556,1068,227,1080
1228,pimg,170,319,294,542
1228,pimg,516,686,315,554
1229,pimg,795,986,182,492
1229,p1,573,1004,267,1080
1229,pimg,323,495,314,554
1229,pimg,1001,1207,221,507
1229,pimg,1228,1446,209,507
1229,p2,548,1060,227,1080
1229,pimg,170,319,294,542
1229,pimg,516,686,315,554
1230,pimg,795,986,182,492
1230,p1,561,992,266,1080
1230,pimg,323,495,314,554
1230,pimg,1001,1207,220,507
1230,pimg,1229,1446,209,507
1230,p2,539,1052,227,1080
1230,pimg,170,319,294,542
1230,pimg,516,686,315,554
1231,pimg,795,986,181,492
1231,p1,549,980,265,1080
1231,pimg,323,495,314,554
1231,pimg,1001,1207,220,506
1231,pimg,1229,1446,209,506
1231,p2,531,1044,227,1080
1231,pimg,170,319,293,542
1231,pimg,516,686,315,554
1232,pimg,795,986,181,492
1232,p1,537,968,264,1080
1232,pimg,323,495,314,554
1232,pimg,1001,1208,220,506
1232,pimg,1229,1447,209,506
1232,p2,523,1035,227,1080
1232,pimg,170,319,293,542
1232,pimg,516,686,315,554
1233,pimg,795,986,181,491
1233,p1,526,956,264,1079
1233,pimg,323,495,314,554
1233,pimg,1002,1208,220,506
1233,pimg,1229,1447,209,506
1233,p2,514,1027,227,1080
1233,pimg,170,319,293,541
1233,pimg,516,686,315,554
1234,pimg,795,987,181,491
1234,p1,514,944,264,1079
1234,pimg,323,495,314,554
1234,pimg,1002,1208,219,506
1234,pimg,1229,1447,208,506
1234,p2,506,1018,227,1080
1234,pimg,516,686,315,554
1235,pimg,795,987,181,491
1235,p1,502,933,264,1079
1235,pimg,323,495,314,553
1235,pimg,1002,1208,219,506
1235,pimg,1229,1447,208,506
1235,p2,497,1010,227,1080
1235,pimg,516,686,315,554
1236,pimg,795,987,181,491
1236,p1,491,921,263,1079
1236,pimg,323,495,314,553
1236,pimg,1002,1208,219,505
1236,pimg,1230,1447,208,505
1236,p2,489,1002,227,1080
1236,pimg,516,686,315,554
1237,p1,479,909,263,1079
1237,pimg,323,495,313,553
1237,pimg,1230,1448,208,505
1237,p2,481,993,227,1080
1237,pimg,516,686,315,554
1238,p1,467,898,263,1079
1238,pimg,323,495,313,553
1238,pimg,516,686,315,553
1239,p1,455,886,263,1078
1239,pimg,323,495,313,553
1239,pimg,516,686,315,553
1240,p1,444,874,263,1078
1240,pimg,323,495,313,553
1240,pimg,516,686,315,553
1241,p1,432,863,263,1078
1241,pimg,323,495,313,553
1241,pimg,516,686,314,553
1242,p1,420,851,262,1078
1242,pimg,323,495,313,552
1242,pimg,1003,1209,218,504
1242,pimg,1231,1448,207,504
1242,p2,438,951,227,1080
1242,pimg,516,686,314,553
1243,p1,418,849,263,1078
1243,pimg,323,495,313,552
1243,pimg,1003,1209,217,504
1243,pimg,1231,1449,206,504
1243,pimg,516,686,314,553
1244,p1,416,847,263,1078
1244,pimg,323,495,312,552
1244,pimg,1003,1209,217,503
1244,pimg,1231,1449,206,504
1244,pimg,516,686,314,553
1245,p1,414,845,263,1078
1245,pimg,323,495,312,552
1245,pimg,516,686,314,553
1246,p1,412,842,264,1079
1246,pimg,323,495,312,552
1246,pimg,1004,1210,217,503
1246,pimg,516,686,314,553
1247,pimg,323,495,312,552
1247,pimg,1004,1210,216,503
1247,pimg,516,686,314,553
1248,p1,408,838,264,1079
1248,pimg,323,495,312,552
1248,pimg,1004,1210,216,503
1248,pimg,516,686,314,553
1249,p1,406,836,265,1079
1249,pimg,323,495,312,552
1249,pimg,516,686,314,553
1250,p1,403,834,265,1079
1250,pimg,323,495,312,551
1250,pimg,516,686,314,552
1251,p1,401,832,265,1079
1251,pimg,323,495,311,551
1251,pimg,516,686,314,552
1252,p1,399,830,266,1080
1252,pimg,323,495,311,551
1252,pimg,516,686,314,552
1253,p1,394,825,265,1076
1253,pimg,323,496,311,551
1253,pimg,516,687,313,552
1254,p1,389,820,264,1073
1254,pimg,517,688,312,551
1255,p1,384,815,263,1069
1255,pimg,518,688,311,550
1256,pimg,518,689,311,549
1257,p1,375,805,260,1062
1257,pimg,324,496,307,549
1257,pimg,519,689,310,549
1258,pimg,324,496,306,549
1258,pimg,519,690,309,548
1259,pimg,324,497,306,549
1259,pimg,520,690,309,547
1260,pimg,520,691,308,547
1261,pimg,521,691,307,546
1262,pimg,521,692,307,545
1263,pimg,522,692,306,545
1264,pimg,522,693,305,544
1265,pimg,523,693,304,543
1266,pimg,523,694,304,542
1267,pimg,524,695,303,542
1268,pimg,525,695,302,541
1269,pimg,525,696,302,540
1270,pimg,526,696,301,540
1271,pimg,526,697,300,539
1272,pimg,527,697,299,538
1273,pimg,527,698,299,538
1274,pimg,528,698,298,537
1275,pimg,528,699,297,536
1276,pimg,529,699,297,535
1277,pimg,529,700,296,535
1278,pimg,530,701,295,534
1279,pimg,531,701,295,533
1280,pimg,531,702,294,533
1281,pimg,532,702,293,532
1282,pimg,532,703,292,531
1283,pimg,532,703,292,531
1284,pimg,532,702,291,530
1285,pimg,532,702,291,530
1286,pimg,330,502,284,538
1286,pimg,532,702,291,529
1287,pimg,532,702,290,529
1288,p1,417,847,234,999
1288,pimg,331,503,282,537
1288,pimg,531,702,290,528
1289,pimg,800,991,179,489
1289,p1,425,855,233,998
1289,pimg,331,503,281,536
1289,pimg,1011,1217,207,493
1289,p2,411,923,213,1066
1289,pimg,172,322,250,528
1289,pimg,531,702,289,528
1290,p1,432,863,233,998
1290,pimg,331,504,281,535
1290,p2,411,923,211,1064
1290,pimg,531,702,289,527
1291,pimg,800,991,178,489
1291,p1,440,871,232,997
1291,pimg,332,504,280,534
1291,pimg,1240,1457,196,493
1291,p2,411,923,210,1063
1291,pimg,531,702,288,527
1292,pimg,800,991,178,489
1292,p1,448,878,232,997
1292,pimg,332,505,279,534
1292,pimg,1011,1217,206,492
1292,pimg,1240,1457,196,493
1292,p2,411,923,208,1061
1292,pimg,531,701,288,526
1293,p1,459,890,232,997
1293,pimg,333,505,278,533
1293,pimg,531,701,287,526
1294,p1,471,901,232,997
1294,pimg,531,701,287,525
1295,pimg,531,701,286,525
1296,pimg,334,506,276,530
1296,pimg,530,701,286,524
1297,pimg,334,507,275,530
1297,pimg,1240,1458,191,488
1297,pimg,174,324,246,524
1297,pimg,530,701,285,524
1298,pimg,335,507,274,529
1298,pimg,1011,1217,202,489
1298,pimg,1240,1458,189,487
1298,pimg,530,701,285,523
1299,pimg,807,998,175,485
1299,pimg,335,508,274,528
1299,pimg,1011,1217,202,488
1299,pimg,175,325,245,523
1299,pimg,530,701,284,523
1300,pimg,808,999,175,485
1300,pimg,336,508,273,527
1300,pimg,530,701,284,523
1301,pimg,336,508,272,527
1301,pimg,1011,1217,201,487
1301,pimg,1241,1458,186,484
1301,pimg,530,700,283,522
1302,pimg,336,509,271,526
1302,pimg,530,700,283,522
1303,pimg,337,509,271,525
1303,pimg,530,700,282,521
1304,pimg,530,700,282,521
1305,pimg,529,700,281,520
1306,pimg,338,510,268,523
1306,pimg,529,700,281,520
1307,pimg,339,511,267,522
1307,pimg,529,700,280,519
1308,pimg,815,1007,171,481
1308,pimg,339,511,267,521
1308,pimg,529,700,280,519
1309,pimg,339,512,266,520
1309,pimg,529,699,279,518
1310,pimg,695,886,63,373
1311,pimg,700,891,60,370
1311,pimg,28,179,151,429
1312,pimg,706,897,58,368
1312,pimg,33,185,149,427
1313,pimg,712,903,55,365
1313,pimg,197,369,170,424
1314,pimg,717,909,52,362
1315,pimg,723,914,49,359
1315,pimg,205,378,168,423
1316,pimg,729,920,47,357
1316,pimg,210,382,168,422
1316,pimg,52,207,142,420
1317,pimg,734,926,44,354
1317,pimg,214,387,167,422
1317,pimg,57,213,140,418
1318,pimg,740,931,41,351
1318,pimg,219,391,166,421
1318,pimg,61,219,139,416
1319,pimg,746,937,38,348
1319,pimg,223,395,166,420
1319,pimg,66,224,137,414
1320,pimg,751,943,36,346
1320,pimg,227,400,165,420
1320,pimg,71,230,135,413
1320,pimg,436,607,156,395
1321,pimg,749,940,35,346
1321,pimg,229,401,164,418
1321,pimg,67,226,135,412
1321,pimg,434,604,156,395
1322,pimg,747,938,35,345
1322,pimg,230,402,162,416
1322,pimg,64,222,135,412
1323,pimg,744,935,35,345
1323,pimg,231,404,160,415
1323,pimg,60,218,134,412
1323,pimg,428,599,156,395
1324,pimg,742,933,35,345
1324,pimg,233,405,159,413
1324,pimg,57,214,134,412
1324,pimg,426,596,157,395
1325,pimg,739,930,35,345
1325,p1,1171,1614,152,985
1325,pimg,234,406,157,411
1325,pimg,53,210,134,412
1326,pimg,737,928,35,345
1326,p1,1170,1614,152,986
1326,pimg,235,407,155,410
1326,pimg,49,206,134,412
1326,pimg,420,591,157,396
1327,pimg,734,926,35,345
1327,p1,1168,1614,152,987
1327,pimg,236,409,154,408
1327,pimg,46,202,134,411
1327,pimg,418,588,157,396
1328,pimg,732,923,35,345
1328,p1,1166,1614,152,988
1328,pimg,238,410,152,407
1328,pimg,42,198,134,411
1328,pimg,415,585,157,396
1329,pimg,730,921,35,345
1329,p1,1164,1614,152,989
1329,pimg,239,411,151,405
1329,pimg,39,194,133,411
1329,pimg,412,583,157,396
1330,pimg,727,918,35,345
1330,p1,1163,1614,152,990
1330,pimg,240,413,149,403
1330,pimg,962,1169,60,346
1330,pimg,35,189,133,411
1330,pimg,410,580,158,396
1331,pimg,725,916,35,345
1331,p1,1153,1605,151,989
1331,pimg,234,407,149,404
1331,pimg,956,1163,60,347
1331,pimg,1205,1423,49,346
1331,pimg,32,185,133,411
1331,pimg,407,577,158,397
1332,pimg,722,913,35,345
1332,pimg,228,401,150,404
1332,pimg,950,1157,61,347
1332,pimg,1198,1416,48,346
1332,p2,690,1144,90,942
1332,pimg,28,181,133,411
1332,pimg,404,575,158,397
1333,pimg,720,911,34,345
1333,pimg,222,395,150,404
1333,pimg,944,1151,62,348
1333,pimg,1192,1409,48,345
1333,pimg,24,177,133,411
1333,pimg,402,572,158,397
1334,pimg,717,909,34,344
1334,pimg,216,389,150,405
1334,pimg,938,1144,62,349
1334,pimg,1185,1403,47,345
1334,p2,676,1130,91,943
1334,pimg,21,173,133,410
1334,pimg,399,569,158,397
1335,pimg,715,906,34,344
1335,pimg,210,383,151,405
1335,pimg,932,1138,63,349
1335,pimg,1178,1396,46,344
1335,p2,670,1124,91,944
1335,pimg,17,169,133,410
1335,pimg,396,567,158,397
1336,pimg,712,904,34,344
1336,pimg,204,377,151,405
1336,pimg,926,1132,64,350
1336,pimg,1171,1389,46,343
1336,p2,663,1117,92,944
1336,pimg,14,165,132,410
1336,pimg,393,564,159,397
1337,pimg,710,901,34,344
1337,pimg,198,371,151,406
1337,pimg,1164,1382,45,343
1337,pimg,10,161,132,410
1337,pimg,391,561,159,398
1338,pimg,708,899,34,344
1338,pimg,192,365,152,406
1338,pimg,914,1120,65,351
1338,pimg,1158,1375,44,342
1338,p2,650,1104,93,945
1338,pimg,7,157,132,410
1338,pimg,388,559,159,398
1339,pimg,705,896,34,344
1339,pimg,186,359,152,406
1339,pimg,908,1114,66,352
1339,pimg,1151,1368,44,341
1339,p2,643,1097,93,946
1339,pimg,3,153,132,410
1339,pimg,385,556,159,398
1340,pimg,703,894,34,344
1340,pimg,180,353,152,407
1340,pimg,902,1108,66,353
1340,pimg,1144,1362,43,341
1340,p2,636,1090,94,946
1340,pimg,0,149,132,409
1340,pimg,383,553,159,398
1341,pimg,702,894,34,344
1341,p1,1074,1525,144,982
1341,pimg,179,351,154,408
1341,pimg,902,1108,66,352
1341,pimg,1145,1362,43,341
1341,p2,636,1090,96,948
1341,pimg,0,150,132,412
1341,pimg,381,553,159,401
1342,pimg,701,894,34,344
1342,pimg,178,350,155,410
1342,pimg,1145,1363,43,341
1342,pimg,0,151,132,415
1342,pimg,379,553,159,404
1343,pimg,701,894,34,344
1343,p1,1078,1529,143,981
1343,pimg,177,349,157,411
1343,pimg,902,1108,66,352
1343,pimg,1146,1364,43,341
1343,p2,636,1090,100,953
1343,pimg,0,153,132,418
1343,pimg,377,553,159,406
1344,pimg,700,894,34,344
1344,p1,1080,1532,143,981
1344,pimg,176,348,159,413
1344,pimg,902,1108,66,352
1344,pimg,1146,1364,43,341
1344,p2,636,1090,102,955
1344,pimg,0,154,132,421
1344,pimg,375,553,159,409
1345,pimg,699,894,34,344
1345,p1,1082,1534,142,980
1345,pimg,175,347,160,415
1345,pimg,902,1108,65,352
1345,pimg,1147,1365,43,341
1345,p2,636,1090,104,957
1345,pimg,0,155,132,424
1345,pimg,373,553,159,412
1346,pimg,699,894,34,344
1346,p1,1084,1536,142,980
1346,pimg,173,346,162,416
1346,pimg,902,1108,65,352
1346,pimg,1148,1366,43,341
1346,p2,636,1090,106,959
1346,pimg,0,157,132,427
1346,pimg,371,553,159,415
1347,pimg,698,894,34,345
1347,p1,1086,1538,142,980
1347,pimg,172,345,164,418
1347,pimg,902,1108,65,351
1347,pimg,1148,1366,43,341
1347,p2,636,1090,108,961
1347,pimg,0,158,132,430
1347,pimg,369,553,159,417
1348,pimg,697,894,34,345
1348,p1,1088,1540,141,979
1348,pimg,171,343,165,420
1348,pimg,902,1108,65,351
1348,pimg,1149,1367,43,341
1348,p2,636,1090,110,963
1348,pimg,0,159,132,433
1348,pimg,367,553,159,420
1349,pimg,697,894,34,345
1349,p1,1091,1542,141,979
1349,pimg,170,342,167,421
1349,pimg,902,1108,65,351
1349,pimg,1150,1368,43,341
1349,p2,636,1090,113,965
1349,pimg,0,161,132,436
1349,pimg,365,553,159,423
1350,pimg,696,894,34,345
1350,p1,1093,1544,141,979
1350,pimg,169,341,168,423
1350,pimg,902,1108,65,351
1350,pimg,1150,1368,43,341
1350,p2,636,1090,115,967
1350,pimg,0,162,132,439
1350,pimg,363,553,159,426
1351,pimg,696,894,34,345
1351,p1,1093,1544,139,977
1351,pimg,168,340,169,424
1351,pimg,902,1108,66,352
1351,pimg,1150,1368,44,342
1351,p2,637,1091,114,966
1351,pimg,0,162,132,439
1351,pimg,363,553,159,426
1352,pimg,695,894,34,345
1352,p1,1093,1545,137,976
1352,pimg,167,339,170,425
1352,pimg,902,1108,67,353
1352,pimg,1149,1367,46,343
1352,p2,637,1091,113,965
1352,pimg,0,162,133,440
1352,pimg,362,552,160,426
1353,pimg,694,894,34,345
1353,p1,1093,1545,136,974
1353,pimg,166,338,171,426
1353,pimg,902,1108,68,354
1353,pimg,1149,1367,47,345
1353,p2,637,1091,112,965
1353,pimg,0,162,134,441
1353,pimg,361,551,160,426
1354,pimg,694,894,34,345
1354,p1,1093,1545,134,972
1354,pimg,165,337,172,427
1354,pimg,902,1108,68,355
1354,pimg,1148,1366,48,346
1354,p2,637,1091,111,964
1354,pimg,0,162,134,441
1354,pimg,361,551,160,426
1355,pimg,693,894,34,345
1355,p1,1093,1545,133,971
1355,pimg,164,336,173,428
1355,pimg,902,1108,69,356
1355,pimg,1148,1366,50,347
1355,p2,637,1091,110,963
1355,pimg,0,162,135,442
1355,pimg,360,550,160,426
1356,pimg,692,894,34,345
1356,p1,1094,1545,131,969
1356,pimg,163,335,174,429
1356,pimg,902,1108,70,357
1356,pimg,1147,1365,51,348
1356,p2,637,1091,109,962
1356,pimg,0,162,136,443
1356,pimg,359,549,160,427
1357,pimg,692,894,34,345
1357,p1,1094,1545,129,967
1357,pimg,162,334,175,430
1357,pimg,902,1108,71,358
1357,pimg,1147,1365,52,350
1357,p2,638,1092,108,961
1357,pimg,0,162,136,443
1357,pimg,359,549,160,427
1358,pimg,691,894,34,345
1358,p1,1094,1546,128,966
1358,pimg,161,333,176,431
1358,pimg,902,1108,72,359
1358,pimg,1146,1364,54,351
1358,p2,638,1092,107,960
1358,pimg,0,162,137,444
1358,pimg,358,548,161,427
1359,pimg,690,894,34,346
1359,p1,1094,1546,126,964
1359,pimg,160,332,177,432
1359,pimg,902,1108,73,360
1359,pimg,1146,1364,55,352
1359,p2,638,1092,106,959
1359,pimg,0,162,138,444
1359,pimg,357,547,161,427
1360,pimg,690,894,34,346
1360,p1,1094,1546,124,963
1360,pimg,159,331,178,433
1360,pimg,902,1108,74,361
1360,pimg,1146,1363,56,354
1360,p2,638,1092,105,958
1360,pimg,0,162,138,445
1360,pimg,357,547,161,427
1361,pimg,689,894,34,346
1361,p1,1094,1546,124,966
1361,pimg,158,330,179,434
1361,pimg,902,1108,75,362
1361,pimg,1145,1363,57,355
1361,p2,638,1092,105,959
1361,pimg,0,162,139,446
1361,pimg,356,546,161,427
1362,pimg,688,894,34,346
1362,p1,1094,1546,124,970
1362,pimg,157,329,180,435
1362,pimg,902,1108,76,363
1362,pimg,1145,1362,59,356
1362,p2,638,1092,105,961
1362,pimg,0,162,139,446
1362,pimg,355,545,161,428
1363,pimg,688,894,34,346
1363,p1,1094,1546,124,973
1363,pimg,156,328,181,435
1363,pimg,902,1108,77,364
1363,pimg,1144,1362,60,358
1363,p2,638,1092,105,962
1363,pimg,0,162,140,447
1363,pimg,355,545,161,428
1364,pimg,687,894,34,346
1364,p1,1094,1546,124,977
1364,pimg,154,327,182,436
1364,pimg,902,1108,78,365
1364,pimg,1144,1361,61,359
1364,p2,638,1092,105,964
1364,pimg,0,162,141,448
1364,pimg,354,544,162,428
1365,pimg,686,894,34,346
1365,p1,1094,1546,124,980
1365,pimg,153,326,183,437
1365,pimg,902,1108,79,366
1365,pimg,1143,1361,63,360
1365,p2,638,1092,105,965
1365,pimg,0,162,141,448
1365,pimg,354,544,162,428
1366,pimg,686,894,34,346
1366,p1,1094,1546,124,984
1366,pimg,152,325,184,438
1366,pimg,902,1108,80,366
1366,pimg,1143,1360,64,361
1366,p2,638,1092,105,966
1366,pimg,0,162,142,449
1366,pimg,353,543,162,428
1367,pimg,685,894,34,346
1367,p1,1094,1546,124,988
1367,pimg,151,324,185,439
1367,pimg,902,1108,81,367
1367,pimg,1142,1360,65,363
1367,p2,638,1092,105,968
1367,pimg,0,162,143,450
1367,pimg,352,542,162,428
1368,pimg,685,894,34,346
1368,p1,1094,1546,124,991
1368,pimg,150,323,186,440
1368,pimg,902,1108,82,368
1368,pimg,1142,1359,67,364
1368,p2,638,1092,105,969
1368,pimg,0,162,143,450
1368,pimg,352,542,162,429
1369,pimg,684,894,34,346
1369,p1,1094,1546,124,995
1369,pimg,149,322,187,441
1369,pimg,902,1108,83,369
1369,pimg,1141,1359,68,365
1369,p2,638,1092,105,971
1369,pimg,0,162,144,451
1369,pimg,351,541,162,429
1370,pimg,683,894,34,346
1370,p1,1094,1546,124,998
1370,pimg,148,321,188,442
1370,pimg,902,1108,84,370
1370,pimg,1141,1358,69,367
1370,p2,638,1092,105,972
1370,pimg,0,162,145,452
1370,pimg,350,540,163,429
1371,pimg,683,894,34,346
1371,p1,1095,1546,127,998
1371,pimg,147,320,189,443
1371,pimg,902,1108,85,371
1371,pimg,1140,1358,70,368
1371,p2,638,1092,107,974
1371,pimg,0,162,145,452
1371,pimg,350,540,163,429
1372,pimg,682,894,34,347
1372,p1,1095,1547,129,999
1372,pimg,146,319,190,444
1372,pimg,902,1108,86,372
1372,pimg,1140,1357,72,369
1372,p2,638,1092,108,976
1372,pimg,0,162,146,453
1372,pimg,349,539,163,429
1373,pimg,681,894,34,347
1373,p1,1096,1547,131,999
1373,pimg,145,318,191,445
1373,pimg,902,1108,87,373
1373,pimg,1139,1357,73,371
1373,p2,639,1093,110,977
1373,pimg,0,162,147,454
1373,pimg,348,538,163,429
1374,pimg,681,894,34,347
1374,p1,1096,1548,133,999
1374,pimg,144,317,192,446
1374,pimg,902,1108,88,374
1374,pimg,1139,1356,74,372
1374,p2,639,1093,111,979
1374,pimg,0,162,147,454
1374,pimg,348,538,163,429
1375,pimg,680,894,34,347
1375,p1,1097,1548,136,999
1375,pimg,143,315,193,447
1375,pimg,902,1108,89,375
1375,pimg,1138,1356,76,373
1375,p2,639,1093,113,980
1375,pimg,0,162,148,455
1375,pimg,347,537,163,430
1376,pimg,679,894,34,347
1376,p1,1097,1549,138,999
1376,pimg,142,314,194,448
1376,pimg,902,1108,90,376
1376,pimg,1138,1355,77,374
1376,p2,639,1093,115,982
1376,pimg,0,162,149,455
1376,pimg,346,536,164,430
1377,pimg,679,894,34,347
1377,p1,1098,1549,140,999
1377,pimg,141,313,195,449
1377,pimg,902,1108,91,377
1377,pimg,1137,1355,78,376
1377,p2,639,1093,116,984
1377,pimg,0,162,149,456
1377,pimg,346,536,164,430
1378,pimg,678,894,34,347
1378,p1,1098,1550,143,1000
1378,pimg,140,312,196,450
1378,pimg,902,1108,92,378
1378,pimg,1137,1355,79,377
1378,p2,639,1093,118,985
1378,pimg,0,162,150,457
1378,pimg,345,535,164,430
1379,pimg,677,894,34,347
1379,p1,1099,1550,145,1000
1379,pimg,139,311,197,451
1379,pimg,902,1108,93,379
1379,pimg,1136,1354,81,378
1379,p2,640,1094,120,987
1379,pimg,0,162,151,457
1379,pimg,344,534,164,430
1380,pimg,677,894,34,347
1380,p1,1099,1551,147,1000
1380,pimg,138,310,198,452
1380,pimg,902,1108,94,380
1380,pimg,1136,1354,82,380
1380,p2,640,1094,121,989
1380,pimg,0,162,151,458
1380,pimg,344,534,164,430
1381,pimg,677,894,37,350
1381,p1,1091,1542,149,1002
1381,pimg,139,311,199,454
1381,pimg,902,1108,95,381
1381,pimg,1135,1353,83,381
1381,p2,640,1094,123,990
1381,pimg,0,161,154,461
1381,pimg,344,534,168,434
1382,pimg,676,894,40,353
1382,p1,1083,1534,150,1003
1382,pimg,140,313,201,456
1382,pimg,902,1108,96,382
1382,pimg,1135,1353,85,382
1382,p2,640,1094,124,992
1382,pimg,0,161,157,464
1382,pimg,345,535,171,437
1383,pimg,676,893,43,356
1383,p1,1074,1526,152,1005
1383,pimg,141,314,203,457
1383,pimg,902,1108,97,383
1383,pimg,1134,1352,86,383
1383,p2,640,1094,126,993
1383,pimg,0,160,160,467
1383,pimg,345,535,174,441
1384,pimg,676,893,46,359
1384,p1,1066,1518,154,1006
1384,pimg,143,315,205,459
1384,pimg,902,1108,98,384
1384,pimg,1134,1352,87,385
1384,p2,640,1094,128,995
1384,pimg,0,160,163,470
1384,pimg,346,536,178,444
1385,pimg,676,893,49,362
1385,p1,1058,1509,155,1008
1385,pimg,144,316,207,461
1385,pimg,902,1108,99,385
1385,pimg,1133,1351,89,386
1385,p2,641,1095,129,997
1385,pimg,0,159,166,473
1385,pimg,346,536,181,448
1386,pimg,676,893,51,365
1386,p1,1049,1501,157,1010
1386,pimg,145,317,208,463
1386,pimg,902,1108,100,386
1386,pimg,1133,1351,90,387
1386,p2,641,1095,131,998
1386,pimg,0,159,169,476
1386,pimg,347,537,185,451
1387,pimg,676,893,54,368
1387,p1,1041,1493,158,1011
1387,pimg,146,318,210,465
1387,pimg,902,1108,101,387
1387,pimg,1132,1350,91,389
1387,p2,641,1095,133,1000
1387,pimg,0,158,172,479
1387,pimg,347,537,188,454
1388,pimg,675,893,57,371
1388,p1,1033,1485,160,1013
1388,pimg,147,319,212,466
1388,pimg,902,1108,102,388
1388,pimg,1132,1350,92,390
1388,p2,641,1095,134,1002
1388,pimg,0,158,175,481
1388,pimg,348,538,191,458
1389,pimg,675,892,60,374
1389,p1,1025,1476,162,1015
1389,pimg,148,321,214,468
1389,pimg,902,1108,103,389
1389,pimg,1131,1349,94,391
1389,p2,641,1095,136,1003
1389,pimg,0,158,178,484
1389,pimg,348,538,195,461
1390,pimg,675,892,63,376
1390,p1,1016,1468,163,1016
1390,pimg,149,322,216,470
1390,pimg,902,1108,104,390
1390,pimg,1131,1349,95,393
1390,p2,641,1095,137,1005
1390,pimg,0,157,180,487
1390,pimg,349,539,198,465
1391,pimg,674,891,68,381
1391,p1,1017,1468,164,1019
1391,pimg,149,322,216,473
1391,pimg,903,1109,106,393
1391,pimg,1131,1349,100,398
1391,p2,641,1095,141,1008
1391,pimg,0,157,181,488
1391,pimg,349,541,198,467
1392,pimg,672,889,73,386
1392,p1,1017,1469,165,1021
1392,pimg,149,322,216,475
1392,pimg,903,1109,109,396
1392,pimg,1132,1350,105,403
1392,p2,640,1094,145,1012
1392,pimg,0,157,182,489
1392,pimg,349,544,198,470
1393,pimg,671,888,77,391
1393,p1,1018,1469,166,1024
1393,pimg,149,322,216,478
1393,pimg,903,1109,112,399
1393,pimg,1132,1350,110,408
1393,p2,639,1093,148,1016
1393,pimg,0,157,182,489
1393,pimg,349,546,198,472
1394,pimg,669,886,82,395
1394,p1,1018,1470,167,1027
1394,pimg,149,322,216,481
1394,pimg,903,1109,115,402
1394,pimg,1133,1351,115,413
1394,p2,639,1093,152,1019
1394,pimg,0,156,183,490
1394,pimg,349,549,198,475
1395,pimg,668,885,87,400
1395,p1,1019,1470,168,1029
1395,pimg,149,322,216,484
1395,pimg,903,1109,118,404
1395,pimg,1133,1351,120,418
1395,p2,638,1092,155,1023
1395,pimg,0,156,184,491
1395,pimg,349,552,198,478
1396,pimg,666,884,91,405
1396,p1,1019,1471,169,1032
1396,pimg,149,322,216,486
1396,pimg,903,1109,121,407
1396,pimg,1134,1352,125,423
1396,p2,637,1091,159,1026
1396,pimg,349,554,198,480
1397,pimg,665,882,96,409
1397,p1,1020,1471,170,1034
1397,pimg,149,322,216,489
1397,pimg,903,1110,124,410
1397,pimg,1134,1352,130,428
1397,p2,637,1091,162,1030
1397,pimg,349,557,198,483
1398,pimg,663,881,101,414
1398,p1,1020,1472,171,1037
1398,pimg,149,322,216,492
1398,pimg,904,1110,127,413
1398,pimg,1135,1353,135,433
1398,p2,636,1090,166,1033
1399,pimg,662,879,106,419
1399,p1,1021,1472,171,1040
1399,pimg,149,322,216,495
1399,pimg,904,1110,130,416
1399,pimg,1135,1353,140,438
1399,p2,635,1090,170,1037
1399,pimg,349,562,198,488
1400,pimg,660,878,110,424
1400,p1,1021,1473,172,1042
1400,pimg,149,322,216,497
1400,pimg,904,1110,133,419
1400,pimg,1136,1354,145,443
1400,p2,635,1089,173,1041
1400,pimg,349,565,198,491
1401,pimg,667,884,106,415
1401,p1,1022,1473,173,1045
1401,pimg,150,322,217,499
1401,pimg,906,1110,128,412
1401,pimg,1136,1354,145,442
1401,p2,635,1089,174,1041
1401,pimg,349,565,199,492
1402,pimg,673,890,102,406
1402,p1,1022,1474,174,1047
1402,pimg,150,322,218,500
1402,pimg,907,1110,123,405
1402,pimg,1136,1354,144,442
1402,p2,635,1089,174,1041
1402,pimg,349,565,200,493
1403,pimg,680,897,98,397
1403,p1,1023,1474,175,1050
1403,pimg,150,323,219,501
1403,pimg,909,1110,119,398
1403,pimg,1136,1354,143,441
1403,p2,635,1089,175,1042
1403,pimg,349,565,201,494
1404,pimg,686,903,94,388
1404,p1,1023,1475,176,1053
1404,pimg,151,323,220,502
1404,pimg,910,1111,114,391
1404,pimg,1136,1354,143,440
1404,p2,635,1090,175,1042
