frame nummer,LabelName,XMin,XMax,YMin,YMax
1792,pimg,0,116,172,665
1793,pimg,0,113,192,685
1793,pimg,628,845,204,573
1794,pimg,0,111,212,705
1794,pimg,629,848,223,593
1795,pimg,0,108,232,725
1796,pimg,0,106,252,745
1796,pimg,624,846,256,626
1797,pimg,0,103,272,765
1797,pimg,618,842,270,640
1797,p2,0,233,379,1080
1798,pimg,0,100,292,785
1798,p2,0,227,398,1080
1799,pimg,0,98,312,805
1800,pimg,0,99,274,766
1801,pimg,0,94,274,758
1802,pimg,0,88,274,750
1803,p2,0,175,530,1080
1806,pimg,520,754,256,641
1807,p2,0,120,655,1080
1808,p2,0,107,687,1080
1809,p2,0,93,718,1080
1810,p2,0,79,749,1080
1811,pimg,57,369,209,658
1811,p2,0,97,698,1080
1820,pimg,565,805,114,511
1821,pimg,569,808,119,516
1832,pimg,563,804,189,603
1833,pimg,554,796,194,610
1836,pimg,48,353,186,691
1837,pimg,36,340,190,699
1838,pimg,24,327,195,708
1839,pimg,12,314,200,716
1839,pimg,492,739,232,665
1841,pimg,467,714,251,691
1850,pimg,0,139,255,793
1851,pimg,0,132,255,793
1852,pimg,0,124,255,793
1853,pimg,0,116,255,793
1853,pimg,313,560,279,733
1854,pimg,0,108,255,793
1854,pimg,303,550,272,726
1855,pimg,0,101,255,793
1855,pimg,294,541,266,720
1856,pimg,0,93,255,793
1857,pimg,0,85,256,793
1858,pimg,0,77,256,794
1858,pimg,265,512,246,700
1859,pimg,0,70,256,794
1859,pimg,255,503,240,694
1860,pimg,0,62,256,794
1860,pimg,246,493,233,687
1861,pimg,0,54,256,794
1861,pimg,237,484,233,687
1862,pimg,0,54,256,794
1862,pimg,228,475,233,687
1862,p2,0,622,8,1080
1863,pimg,222,469,234,688
1863,p2,0,643,13,1080
1864,pimg,215,462,235,689
1865,pimg,209,456,236,690
1866,pimg,203,450,237,691
1867,pimg,160,407,224,695
1867,p2,3,728,31,1080
1868,pimg,117,364,211,699
1868,p2,7,749,35,1080
1869,pimg,74,321,197,704
1869,p2,11,771,40,1080
1870,pimg,49,296,196,702
1871,pimg,25,272,194,700
1872,pimg,1,248,192,699
1873,pimg,0,219,193,699
1874,pimg,0,190,194,700
1875,pimg,0,171,193,700
1876,pimg,0,152,193,699
1876,p2,108,905,8,1080
1877,pimg,0,133,193,699
1877,p2,132,932,6,1080
1878,pimg,0,114,193,699
1878,p2,155,959,4,1080
1879,pimg,0,95,192,699
1879,p2,178,986,2,1080
1880,pimg,0,79,189,695
1881,pimg,0,63,185,692
1882,pimg,0,47,182,688
1883,pimg,0,47,182,688
1894,p1,894,1420,316,1080
1894,p2,544,1320,0,1080
1895,p1,862,1387,314,1080
1896,p1,830,1352,310,1078
1897,p1,797,1317,306,1076
1898,p1,774,1292,305,1077
1899,p1,752,1268,304,1078
1936,p2,1400,1920,11,1080
1968,p1,0,131,276,1080
1969,p1,0,109,275,1080
1970,p1,0,88,274,1080
1971,p1,0,100,274,1080
1972,p1,0,112,274,1080
1975,p1,0,148,274,1080
1976,p1,0,160,274,1080
1977,p1,0,173,274,1080
1978,p1,0,185,274,1080
1979,p1,0,197,274,1080
2006,p1,3,821,187,1080
2007,p1,6,840,185,1080
2008,p1,9,860,183,1080
2009,p1,12,879,181,1080
2012,p1,62,950,180,1080
2056,pimg,1805,1913,256,577
2057,pimg,1774,1883,256,577
2058,pimg,1743,1853,255,578
2059,pimg,1712,1822,255,578
2060,pimg,1681,1792,254,579
2061,pimg,1650,1762,254,580
2061,pimg,1770,1896,313,623
2062,pimg,1635,1749,254,581
2062,pimg,1763,1888,314,627
2063,pimg,1621,1735,254,582
2063,pimg,1755,1880,316,631
2064,pimg,1607,1722,254,583
2064,pimg,1747,1873,317,635
2065,pimg,1593,1708,254,584
2065,pimg,1740,1865,318,639
2066,pimg,1579,1695,254,586
2066,pimg,1732,1857,319,643
2067,pimg,1576,1693,255,587
2067,pimg,1724,1850,321,647
2068,pimg,1574,1690,257,589
2068,pimg,1717,1842,322,652
2069,pimg,1572,1688,259,591
2069,pimg,1709,1835,323,656
2070,pimg,1569,1686,261,593
2070,pimg,1701,1827,324,660
2071,pimg,1567,1683,263,595
2071,pimg,1694,1819,326,664
2072,pimg,1565,1681,265,597
2072,pimg,1689,1811,326,665
2073,pimg,1570,1679,272,596
2073,pimg,1685,1803,327,667
2074,pimg,1572,1679,264,592
2074,pimg,1680,1794,327,668
2075,pimg,1542,1666,289,597
2075,pimg,1675,1790,329,670
2076,pimg,1554,1666,290,597
2076,pimg,1670,1786,331,671
2077,pimg,1531,1643,291,598
2078,pimg,1514,1628,295,605
2079,pimg,1497,1613,299,613
2079,pimg,1631,1759,335,675
2079,pimg,1854,1920,343,728
2080,p1,215,772,297,1080
2080,pimg,1481,1597,303,620
2080,pimg,1613,1748,334,677
2080,pimg,1841,1920,343,728
2081,pimg,1464,1582,307,628
2081,pimg,1596,1736,329,678
2081,pimg,1837,1920,343,728
2082,pimg,1447,1567,311,635
2082,pimg,1596,1722,333,692
2083,pimg,1430,1551,315,643
2083,pimg,1578,1707,335,695
2084,pimg,1413,1536,319,650
2084,pimg,1559,1691,337,699
2085,pimg,1396,1521,323,657
2085,pimg,1541,1675,340,702
2086,pimg,1379,1505,327,665
2086,pimg,1523,1659,342,706
2087,pimg,1363,1490,331,672
2087,pimg,1510,1649,344,709
2087,pimg,1708,1911,384,803
2088,pimg,1345,1473,328,672
2088,pimg,1498,1638,346,713
2088,pimg,1685,1902,384,803
2089,pimg,1328,1456,325,672
2089,pimg,1473,1614,357,708
2089,pimg,1648,1865,380,799
2090,pimg,1310,1439,322,672
2090,pimg,1449,1589,367,702
2090,pimg,1638,1854,386,804
2091,pimg,1293,1422,318,672
2091,pimg,1627,1843,385,803
2092,pimg,1275,1405,315,672
2092,pimg,1616,1832,384,802
2093,pimg,1258,1388,312,672
2093,pimg,1402,1542,378,713
2093,pimg,1604,1821,383,802
2094,pimg,1240,1371,309,672
2094,pimg,1593,1809,382,801
2095,pimg,1223,1354,306,672
2095,pimg,1582,1798,381,800
2096,pimg,1206,1337,303,672
2097,pimg,1188,1320,299,672
2098,pimg,1176,1308,301,674
2099,pimg,1164,1296,303,676
2100,pimg,1152,1284,305,678
2101,p1,21,652,295,1080
2101,pimg,1140,1272,307,680
2102,p1,16,649,298,1080
2102,pimg,1128,1260,309,682
2103,p1,12,647,300,1080
2103,pimg,1116,1248,311,684
2104,p1,8,644,302,1080
2104,p2,1839,1920,658,1080
2105,p2,1885,1920,772,1080
2106,p1,13,650,306,1080
2107,p1,22,658,308,1080
2107,pimg,1227,1369,376,733
2114,pimg,1275,1417,373,739
2115,pimg,1285,1429,373,743
2119,pimg,1137,1269,313,706
2124,pimg,1160,1292,315,715
2137,pimg,968,1127,292,719
2138,pimg,943,1106,288,719
2139,pimg,918,1085,285,718
2140,pimg,892,1064,281,718
2141,pimg,866,1037,284,721
2141,pimg,1103,1302,340,764
2142,pimg,839,1010,286,723
2142,pimg,1078,1277,340,764
2143,pimg,812,983,289,726
2144,pimg,785,956,291,728
2145,pimg,758,929,294,730
2146,pimg,732,903,296,733
2147,pimg,705,876,299,735
2148,pimg,681,853,296,733
2149,pimg,658,829,293,730
2150,pimg,635,806,291,728
2151,pimg,621,792,292,729
2152,pimg,607,778,293,730
2153,pimg,592,764,294,731
2154,pimg,574,745,292,728
2155,pimg,555,726,289,726
2156,pimg,536,707,287,724
2157,pimg,517,688,284,721
2158,pimg,502,673,284,721
2159,pimg,488,659,284,720
2161,pimg,739,941,341,766
2162,pimg,727,930,342,767
2163,pimg,714,918,342,767
2164,pimg,378,562,276,731
2164,pimg,694,899,346,771
2165,pimg,345,536,272,736
2165,pimg,675,879,350,775
2165,pimg,1870,1920,84,707
2166,pimg,312,510,269,742
2166,pimg,655,859,354,779
2166,pimg,1840,1920,67,699
2167,pimg,279,484,266,748
2167,pimg,636,840,358,784
2167,pimg,1811,1920,50,692
2168,pimg,246,457,262,753
2168,pimg,604,809,361,786
2169,pimg,213,431,259,759
2169,pimg,573,777,364,789
2169,pimg,1751,1920,16,677
2170,pimg,180,405,256,765
2170,pimg,539,743,364,790
2171,pimg,142,367,270,779
2171,pimg,505,709,364,790
2172,pimg,104,329,283,793
2172,pimg,463,667,362,788
2173,pimg,38,264,291,800
2173,pimg,421,625,360,785
2174,pimg,327,531,370,796
2175,pimg,252,456,376,801
2176,pimg,205,410,377,802
2177,pimg,159,363,378,804
2177,pimg,1859,1920,110,673
2178,pimg,96,300,381,807
2183,pimg,146,465,367,895
2184,pimg,73,391,371,912
2184,pimg,1792,1920,166,676
2186,p1,0,60,868,1080
2186,p2,1871,1919,294,1080
2187,pimg,0,140,375,929
2189,pimg,440,758,45,747
2190,pimg,329,644,52,754
2191,pimg,243,559,45,748
2192,pimg,164,479,40,742
2193,pimg,66,397,19,756
2195,pimg,0,254,8,761
2196,pimg,0,188,11,764
2198,pimg,0,80,8,761
2210,pimg,411,615,199,651
2211,pimg,399,617,199,651
2213,pimg,390,601,203,655
2214,pimg,393,601,203,655
2215,pimg,396,601,204,656
2216,pimg,402,606,204,656
2217,pimg,408,611,203,655
2218,pimg,414,616,203,655
2219,pimg,420,622,202,654
2221,pimg,425,632,202,653
2222,pimg,442,638,201,653
2223,pimg,458,643,201,653
2224,pimg,475,648,200,652
2225,pimg,437,659,200,652
2226,pimg,452,670,200,652
2227,pimg,467,680,200,652
2228,pimg,483,691,201,652
2229,pimg,498,702,201,653
2230,pimg,508,712,201,653
2231,pimg,519,723,202,654
2232,pimg,530,734,203,655
2233,pimg,537,743,204,656
2234,pimg,544,753,206,658
2238,pimg,574,792,211,663
2240,pimg,588,811,213,665
2241,pimg,587,813,212,666
2242,pimg,586,814,211,667
2257,pimg,675,922,203,701
2258,pimg,696,943,203,701
2259,pimg,716,963,203,701
2260,pimg,733,980,207,705
2261,pimg,759,1007,211,709
2262,pimg,782,1030,210,707
2263,pimg,806,1053,211,709
2264,pimg,830,1077,212,710
2265,pimg,847,1095,213,715
2266,pimg,865,1112,214,720
2266,pimg,0,130,80,851
2267,pimg,882,1130,214,725
2268,pimg,900,1147,215,730
2269,pimg,918,1165,216,735
2270,pimg,935,1183,217,740
2271,pimg,953,1200,217,745
2272,pimg,970,1218,218,750
2273,pimg,988,1235,219,755
2274,pimg,1006,1253,220,760
2275,pimg,1014,1262,223,763
2276,pimg,1023,1270,227,767
2277,pimg,1031,1279,230,770
2278,pimg,1027,1275,238,778
2279,pimg,1024,1271,245,785
2280,pimg,1007,1268,248,797
2281,pimg,1003,1266,252,802
2282,pimg,993,1262,252,806
2283,pimg,987,1258,252,807
2284,pimg,982,1253,252,809
2284,pimg,0,139,80,925
2285,pimg,976,1249,252,812
2285,pimg,0,122,80,925
2286,pimg,971,1245,252,813
2286,pimg,0,103,80,925
2287,pimg,965,1241,253,814
2287,pimg,0,84,80,925
2288,pimg,963,1237,253,814
2288,pimg,0,61,80,925
2289,pimg,960,1233,253,815
2289,pimg,0,38,80,925
2290,pimg,962,1234,252,816
2291,pimg,961,1235,252,816
2292,pimg,961,1236,251,817
2293,pimg,963,1237,251,815
2294,pimg,965,1238,250,813
2295,pimg,968,1239,250,811
2296,pimg,970,1240,249,809
2297,pimg,972,1241,249,807
2298,pimg,974,1242,248,805
2299,pimg,976,1243,248,803
2300,pimg,978,1244,247,801
2301,pimg,980,1245,247,799
2302,pimg,982,1246,246,798
2303,pimg,985,1247,245,796
2304,pimg,277,703,191,910
2304,pimg,981,1244,250,801
2305,pimg,291,717,188,906
2305,pimg,996,1259,239,789
2305,pimg,0,38,84,938
2306,pimg,1048,1310,219,769
2306,pimg,0,71,78,938
2307,pimg,1073,1336,215,765
2307,pimg,0,103,72,938
2308,pimg,1096,1359,210,760
2308,pimg,0,136,66,938
2309,pimg,1119,1382,204,755
2309,pimg,0,169,60,938
2310,pimg,1135,1397,202,752
2310,pimg,0,202,54,938
2311,pimg,1150,1413,199,749
2312,pimg,1161,1442,198,759
2313,pimg,1173,1471,197,769
2314,pimg,1209,1488,193,757
2315,pimg,1222,1506,189,755
2316,pimg,1233,1521,183,751
2317,pimg,1220,1520,166,731
2318,pimg,1237,1519,148,711
2319,pimg,1234,1518,147,702
2320,pimg,1228,1517,145,705
2321,pimg,1223,1517,143,708
2322,pimg,1217,1516,142,711
2323,pimg,1213,1516,140,715
2324,pimg,1209,1515,139,718
2325,pimg,1205,1514,137,721
2326,pimg,1201,1514,135,724
2327,pimg,1197,1513,134,728
2328,pimg,1193,1513,132,731
2329,pimg,1189,1512,131,734
2330,pimg,1185,1511,129,737
2331,pimg,1181,1511,127,740
2332,pimg,1177,1510,126,744
2351,pimg,21,445,2,876
2352,pimg,42,466,4,873
2353,pimg,63,487,6,871
2354,pimg,84,508,7,869
2355,pimg,105,530,9,866
2356,pimg,127,551,11,864
2357,pimg,148,572,13,861
2358,pimg,169,593,14,859
2380,pimg,1783,1920,72,740
2381,pimg,1839,1920,72,740
2382,p1,0,95,404,1080
2382,pimg,1848,1920,72,740
2383,p2,1793,1920,765,1080
2383,pimg,1894,1920,72,740
2384,p2,1820,1920,811,1080
2385,p2,1848,1920,856,1080
2386,p2,1876,1920,902,1080
2387,p2,1876,1920,902,1080
2392,pimg,3,188,384,878
2393,pimg,3,210,384,895
2394,pimg,3,219,384,893
2395,pimg,3,228,384,892
2396,p1,5,786,287,1080
2396,pimg,3,218,381,894
2397,p1,9,795,287,1080
2397,pimg,3,209,378,896
2398,p1,14,805,287,1080
2398,pimg,3,200,375,898
2399,pimg,3,191,372,900
2400,pimg,3,182,369,903
2401,pimg,3,172,367,905
2402,pimg,3,169,367,905
2403,pimg,3,166,367,905
2404,pimg,3,149,367,905
2405,pimg,1876,1920,145,738
2405,pimg,3,133,367,905
2406,pimg,1866,1920,145,761
2406,pimg,3,115,367,905
2407,pimg,1857,1920,145,763
2407,pimg,3,97,367,905
2408,pimg,1847,1920,145,764
2408,pimg,3,79,367,905
2409,p1,18,820,287,1080
2409,pimg,1837,1920,145,768
2409,pimg,3,60,367,905
2410,pimg,1827,1920,145,771
2410,pimg,3,57,367,905
2411,pimg,3,53,367,905
2412,pimg,1768,1920,145,765
2412,pimg,3,47,367,905
2413,pimg,1798,1920,145,762
2413,pimg,3,40,367,905
2414,pimg,3,36,367,905
2415,pimg,3,31,367,905
2416,pimg,3,33,367,905
2417,pimg,3,36,367,905
2418,pimg,3,38,367,905
2419,p2,1904,1920,1053,1080
2419,pimg,3,40,367,905
2420,p2,1881,1920,1024,1080
2420,pimg,3,42,367,905
2421,p2,1875,1920,1003,1080
2421,pimg,3,45,367,905
2422,p2,1867,1920,999,1080
2422,pimg,3,48,367,905
2423,p2,1860,1920,994,1080
2423,pimg,3,52,367,905
2424,p2,1853,1920,990,1080
2424,pimg,3,56,367,905
2425,p2,1815,1920,956,1080
2425,pimg,3,59,367,905
2426,p2,1778,1920,922,1080
2426,pimg,3,63,367,905
2427,p2,1778,1920,912,1080
2427,pimg,3,67,367,905
2428,p2,1778,1920,901,1080
2428,pimg,3,69,367,905
2429,p2,1778,1920,891,1080
2429,pimg,3,71,367,905
2430,p2,1778,1920,880,1080
2430,pimg,3,73,367,905
2431,p2,1778,1920,870,1080
2431,pimg,3,75,367,905
2432,p2,1778,1920,859,1080
2432,pimg,3,77,367,905
2433,p2,1778,1920,849,1080
2433,pimg,3,79,367,905
2434,p2,1778,1920,838,1080
2434,pimg,3,81,367,905
2435,pimg,3,83,367,905
2436,pimg,3,85,367,905
2437,pimg,3,87,367,905
2438,pimg,3,90,367,905
2439,pimg,3,92,367,905
2440,pimg,3,94,367,905
2441,pimg,3,96,367,905
2442,pimg,3,98,367,905
2443,pimg,3,100,367,905
2444,pimg,3,101,367,905
2445,pimg,3,102,367,905
2446,p2,1753,1920,778,1080
2446,pimg,1753,1920,160,811
2446,pimg,3,103,367,905
2447,pimg,1754,1920,162,813
2447,pimg,3,104,367,905
2448,pimg,1758,1920,165,816
2448,pimg,3,105,367,905
2449,pimg,1762,1920,167,818
2449,pimg,3,106,367,905
2450,pimg,1766,1920,170,821
2450,pimg,3,107,367,905
2451,p2,1725,1920,260,1080
2451,pimg,1770,1920,172,824
2451,pimg,3,108,367,905
2452,pimg,1774,1920,175,826
2452,pimg,3,109,367,905
2453,pimg,1778,1920,177,829
2453,pimg,3,110,367,905
2454,pimg,1781,1920,180,831
2454,pimg,3,111,367,905
2455,p2,1677,1920,148,1080
2455,pimg,1785,1920,182,834
2455,pimg,3,113,367,905
2456,pimg,1789,1920,185,836
2456,pimg,3,114,367,905
2457,pimg,1793,1920,188,839
2457,pimg,3,115,367,905
2458,pimg,1797,1920,190,841
2458,pimg,3,131,367,905
2459,pimg,1819,1920,188,839
2459,pimg,3,147,367,905
2460,pimg,3,160,367,905
2461,pimg,3,174,367,905
2462,pimg,3,187,367,905
2463,pimg,3,201,367,905
2464,pimg,3,214,367,905
2465,pimg,3,227,367,905
2466,pimg,1259,1684,139,857
2466,pimg,3,241,367,905
2467,pimg,1270,1696,140,859
2467,pimg,3,254,367,905
2468,pimg,1294,1720,136,854
2468,pimg,3,267,367,905
2469,pimg,1319,1744,132,850
2469,pimg,3,281,367,905
2470,pimg,1343,1769,127,845
2470,pimg,769,1194,42,835
2470,pimg,15,293,364,902
2471,p2,729,1920,0,1080
2471,pimg,1367,1793,123,841
2471,pimg,782,1206,43,836
2471,pimg,28,306,362,900
2472,p1,557,1309,352,1080
2472,pimg,1391,1817,118,837
2472,pimg,794,1218,44,836
2472,pimg,40,318,360,898
2473,p1,580,1338,348,1080
2473,pimg,1416,1841,114,832
2473,pimg,808,1233,35,834
2473,pimg,50,328,363,901
2474,p1,604,1366,344,1080
2474,pimg,823,1247,26,832
2475,p1,627,1395,340,1080
2475,pimg,838,1262,17,830
2475,pimg,74,352,364,902
2476,p1,651,1423,336,1080
2476,pimg,853,1277,8,828
2476,pimg,88,366,362,900
2477,p1,674,1452,331,1080
2477,p2,0,1135,0,1080
2477,pimg,1454,1903,77,859
2477,pimg,102,380,360,898
2478,pimg,113,391,364,902
2479,pimg,125,403,367,905
2480,p2,0,702,0,1080
2480,pimg,136,414,371,909
2481,pimg,147,425,375,913
2482,pimg,159,437,378,916
2484,pimg,160,438,386,925
2486,p2,0,220,968,1080
2487,p2,0,102,1012,1080
2489,pimg,36,314,417,955
2490,pimg,0,250,424,962
2491,pimg,0,184,415,953
2492,pimg,0,115,411,949
2494,pimg,1811,1920,0,738
2498,pimg,114,538,0,764
2499,pimg,652,1113,0,713
2500,p1,32,952,99,1080
2500,pimg,20,430,0,743
2503,p1,1,917,17,1080
2503,pimg,510,972,0,674
2504,p1,2,942,3,1080
2504,pimg,484,945,0,667
2506,pimg,457,919,0,673
2507,pimg,457,919,0,659
2508,pimg,457,919,0,646
2509,pimg,457,919,0,632
2510,pimg,457,919,0,619
2511,pimg,457,919,0,605
2512,pimg,457,919,0,605
2513,pimg,457,919,0,604
2514,pimg,457,919,0,604
2519,pimg,1195,1578,0,554
2520,pimg,1196,1579,0,554
2521,pimg,1198,1581,0,554
2522,pimg,1199,1582,0,554
2523,pimg,1200,1583,0,554
2524,pimg,1201,1584,0,554
2525,pimg,1202,1586,0,554
2526,pimg,1204,1587,0,554
2527,pimg,1205,1588,0,554
2528,pimg,1206,1589,0,554
2529,pimg,1207,1590,1,554
2530,pimg,1209,1592,1,554
2531,pimg,1210,1593,1,554
2536,pimg,1,419,0,647
2537,pimg,2,455,0,647
2538,pimg,70,523,0,642
2539,pimg,1316,1510,164,529
2540,pimg,1316,1510,163,527
2541,pimg,1316,1510,161,526
2542,pimg,1316,1510,160,524
2543,pimg,1316,1510,158,523
2544,pimg,1316,1510,157,521
2545,pimg,1316,1510,155,520
2546,pimg,1316,1510,154,518
2547,pimg,1316,1510,152,517
2548,pimg,1316,1510,151,515
2549,pimg,1316,1510,149,514
2550,pimg,1316,1510,148,512
2551,pimg,1316,1510,147,512
2552,pimg,1316,1510,147,512
2553,pimg,1316,1510,147,512
2553,pimg,0,62,306,606
2554,pimg,1316,1510,147,511
2555,pimg,1316,1510,146,511
2556,pimg,1316,1511,146,511
2556,pimg,0,61,302,603
2557,pimg,1316,1511,146,511
2557,pimg,0,61,301,601
2558,pimg,1317,1511,146,510
2559,pimg,1317,1511,145,510
2559,pimg,0,61,298,599
2560,pimg,1317,1511,145,510
2560,pimg,0,61,297,598
2561,pimg,1317,1511,145,510
2561,pimg,0,61,296,596
2562,pimg,1317,1511,145,509
2562,pimg,0,60,294,595
2563,pimg,1317,1511,144,509
2563,pimg,0,60,293,594
2564,pimg,1317,1512,144,509
2564,pimg,0,61,292,592
2565,pimg,1318,1512,144,508
2565,pimg,0,61,291,591
2566,pimg,1318,1512,144,508
2566,pimg,0,61,289,590
2567,pimg,1318,1512,143,508
2568,pimg,1318,1512,143,508
2569,pimg,1318,1512,143,507
2570,pimg,1318,1512,142,507
2570,pimg,0,63,284,584
2571,pimg,1318,1512,142,507
2572,pimg,1318,1513,142,507
2573,pimg,1319,1513,142,506
2574,pimg,1319,1513,141,506
2575,pimg,1319,1513,141,506
2576,pimg,1319,1513,141,506
2577,pimg,1319,1513,141,505
2578,pimg,1319,1513,140,505
2579,pimg,1319,1514,140,505
2580,pimg,1319,1514,140,505
2581,pimg,1321,1515,139,504
2582,pimg,1322,1516,139,503
2583,pimg,1324,1518,138,503
2584,pimg,1325,1519,137,502
2585,pimg,1326,1521,137,501
2586,pimg,1328,1522,136,501
2587,pimg,1329,1523,135,500
2588,pimg,1331,1525,135,500
2589,pimg,1332,1526,134,499
2590,pimg,1333,1528,134,498
2591,pimg,1334,1528,134,498
2592,pimg,1335,1529,134,499
2593,pimg,1335,1529,134,499
2594,pimg,1336,1530,134,499
2595,pimg,1336,1531,135,499
2596,pimg,1337,1531,135,499
2597,pimg,1337,1532,135,500
2598,pimg,1338,1532,135,500
2599,pimg,1339,1533,135,500
2600,pimg,1339,1533,135,500
2601,pimg,1340,1534,136,500
2603,pimg,1341,1535,136,501
2604,pimg,1342,1536,136,501
2617,pimg,1357,1551,138,503
2619,pimg,1360,1554,139,503
2620,pimg,1362,1556,139,503
2621,pimg,1362,1557,139,503
2622,pimg,1363,1557,139,503
2623,pimg,1364,1558,139,503
2624,pimg,1365,1559,139,503
2625,pimg,1365,1560,139,503
2626,pimg,1366,1560,139,503
2627,pimg,1367,1561,139,503
2628,pimg,1368,1562,139,503
2629,pimg,1368,1563,139,503
2630,pimg,1369,1563,139,503
2631,pimg,1370,1564,139,503
2632,pimg,1370,1564,139,503
2633,pimg,1371,1565,139,503
2634,pimg,1371,1565,139,503
2635,pimg,1372,1566,139,503
2636,pimg,1372,1566,139,503
2637,pimg,1373,1567,139,503
2638,pimg,1373,1568,139,503
2639,pimg,1374,1568,139,503
2640,pimg,1374,1569,139,503
2641,pimg,1376,1570,139,504
2642,pimg,1377,1572,140,505
2643,pimg,1379,1573,141,506
2644,pimg,1380,1575,142,506
2645,pimg,1382,1576,142,507
2646,pimg,1384,1578,143,508
2647,pimg,1385,1579,144,509
2651,pimg,1388,1582,147,511
2652,pimg,1387,1581,147,512
2653,pimg,1385,1580,147,512
2654,pimg,1384,1578,147,512
2655,pimg,1383,1577,148,512
2656,pimg,1381,1575,148,513
2657,pimg,1380,1574,148,513
2658,pimg,1378,1573,148,513
2659,pimg,1377,1571,149,513
2660,pimg,1376,1570,149,514
2661,pimg,1374,1568,149,513
2662,pimg,1373,1567,149,513
2663,pimg,1371,1565,148,513
2664,pimg,1369,1564,148,513
2665,pimg,1368,1562,148,513
2666,pimg,1366,1561,148,513
2667,pimg,1365,1559,148,513
2668,pimg,1363,1558,148,513
2669,pimg,1362,1556,148,512
2670,pimg,1360,1554,148,512
2671,pimg,1364,1558,148,512
2672,pimg,1367,1561,148,513
2673,pimg,1370,1564,148,513
2674,pimg,1374,1568,148,513
2675,pimg,1377,1571,148,513
2676,pimg,1380,1574,148,513
2677,pimg,1384,1578,148,513
2678,pimg,1387,1581,149,513
2679,pimg,1390,1584,149,513
2680,pimg,1393,1588,149,514
2681,pimg,1394,1588,148,513
2682,pimg,1395,1589,147,512
2683,pimg,1395,1590,146,511
2684,pimg,1396,1590,145,510
2685,pimg,1397,1591,144,509
2686,pimg,1397,1592,144,508
2687,pimg,1398,1592,143,507
2688,pimg,1399,1593,142,506
2689,pimg,1399,1593,141,506
2690,pimg,1400,1594,140,505
